label,precision,recall,f1
0,0.553875236294896,0.3880794701986755,0.45638629283489096
1,0.696113074204947,0.7975708502024291,0.7433962264150943
2,0.47540983606557374,0.29441624365482233,0.3636363636363636
3,0.45871559633027525,0.14367816091954022,0.21881838074398247
4,0.8571428571428571,0.01764705882352941,0.034582132564841495
5,0.0,0.0,0.0
6,0.8757763975155279,0.88125,0.8785046728971962
7,0.6174496644295302,0.37398373983739835,0.46582278481012657
8,0.7204724409448819,0.7887931034482759,0.7530864197530864
9,0.6835443037974683,0.3333333333333333,0.4481327800829875
10,0.5316455696202531,0.75,0.6222222222222222
11,0.5727272727272728,0.17696629213483145,0.2703862660944206
12,0.4576271186440678,0.3829787234042553,0.416988416988417
13,0.4430498901788516,0.8792029887920298,0.5891925725015649
