label,precision,recall,f1
0,0.5609284332688588,0.3841059602649007,0.4559748427672956
1,0.6936619718309859,0.7975708502024291,0.7419962335216572
2,0.48739495798319327,0.29441624365482233,0.3670886075949367
3,0.47413793103448276,0.15804597701149425,0.23706896551724138
4,0.8571428571428571,0.01764705882352941,0.034582132564841495
5,0.0,0.0,0.0
6,0.8785046728971962,0.88125,0.8798751950078003
7,0.6122448979591837,0.36585365853658536,0.4580152671755725
8,0.7104247104247104,0.7931034482758621,0.7494908350305499
9,0.6875,0.3395061728395062,0.4545454545454546
10,0.5316455696202531,0.75,0.6222222222222222
11,0.5740740740740741,0.17415730337078653,0.26724137931034486
12,0.45689655172413796,0.375886524822695,0.4124513618677043
13,0.4434700908236768,0.8816936488169365,0.5901229422796416
